Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Transaction_Country,Is_Fraud
TXN003404,CUST1351,25.75,ATM,2025-01-11,Clothing,UK,0
TXN003405,CUST1277,241.61,ATM,2024-06-11,Healthcare,Germany,1
TXN003406,CUST1995,316.12,ATM,2025-04-20,Travel,USA,0
TXN003407,CUST1278,368.32,ATM,2025-05-03,Electronics,UK,0
TXN003408,CUST1151,32.48,ATM,2024-02-10,Travel,India,0
TXN003409,CUST1866,93.15,Online,2024-09-18,Groceries,Germany,0
TXN003410,CUST1976,206.53,Mobile,2025-04-17,Healthcare,UK,0
TXN003411,CUST1052,5.9,Online,2024-10-12,Clothing,USA,0
TXN003412,CUST1558,70.23,In-Store,2023-07-10,Groceries,USA,0
TXN003413,CUST1908,49.13,In-Store,2024-02-21,Groceries,USA,0
TXN003414,CUST1966,170.22,Mobile,2024-10-08,Electronics,Germany,0
TXN003415,CUST1339,37.73,Online,2023-11-01,Healthcare,UAE,0
TXN003416,CUST1721,648.91,In-Store,2024-08-27,Travel,UAE,0
TXN003417,CUST1253,96.65,Mobile,2024-08-16,Travel,USA,0
TXN003418,CUST1892,148.61,ATM,2025-01-28,Groceries,Germany,0
TXN003419,CUST1525,48.31,Online,2023-09-20,Clothing,India,0
TXN003420,CUST1807,165.53,ATM,2023-10-30,Electronics,Germany,0
TXN003421,CUST1652,100.79,ATM,2024-02-10,Healthcare,USA,0
TXN003422,CUST1518,236.67,In-Store,2024-09-12,Groceries,USA,0
TXN003423,CUST1982,17.72,In-Store,2023-09-02,Healthcare,India,0
TXN003424,CUST1720,122.57,Mobile,2023-06-24,Clothing,Germany,0
TXN003425,CUST1649,15.99,Mobile,2024-04-06,Healthcare,UAE,0
TXN003426,CUST1018,208.6,In-Store,2024-05-28,Healthcare,UK,0
TXN003427,CUST1315,115.39,ATM,2025-01-04,Groceries,USA,0
TXN003428,CUST1299,63.67,Mobile,2023-06-23,Groceries,UAE,0
TXN003429,CUST1826,61.91,In-Store,2024-11-21,Groceries,UK,0
TXN003430,CUST1316,549.24,ATM,2024-11-28,Travel,UK,0
TXN003431,CUST1741,191.98,Mobile,2025-02-12,Electronics,India,0
TXN003432,CUST1729,264.88,ATM,2023-11-27,Electronics,USA,0
TXN003433,CUST1991,156.89,Online,2023-05-16,Clothing,UAE,0
TXN003434,CUST1090,164.36,Mobile,2024-08-15,Healthcare,India,0
TXN003435,CUST1917,89.37,In-Store,2024-08-15,Groceries,Germany,0
TXN003436,CUST1432,8.0,In-Store,2023-07-26,Healthcare,USA,0
TXN003437,CUST1433,95.52,Mobile,2023-12-05,Electronics,Germany,0
TXN003438,CUST1796,319.21,Online,2023-12-31,Groceries,UK,0
TXN003439,CUST1435,6.61,Online,2025-03-24,Travel,UK,0
TXN003440,CUST1139,147.82,In-Store,2024-10-24,Groceries,India,0
TXN003441,CUST1023,78.02,Online,2023-12-04,Healthcare,UAE,0
TXN003442,CUST1534,46.93,In-Store,2023-10-20,Travel,India,0
TXN003443,CUST1508,272.14,In-Store,2023-08-19,Healthcare,India,0
TXN003444,CUST1842,82.17,In-Store,2023-11-30,Travel,UK,0
TXN003445,CUST1731,85.29,ATM,2024-12-08,Healthcare,Germany,0
TXN003446,CUST1579,109.92,Online,2023-06-10,Clothing,UAE,0
TXN003447,CUST1098,330.53,In-Store,2024-05-30,Travel,India,0
TXN003448,CUST1678,144.48,In-Store,2023-11-01,Groceries,UK,0
TXN003449,CUST1768,448.0,In-Store,2024-12-03,Groceries,USA,1
TXN003450,CUST1240,10.88,In-Store,2024-10-07,Electronics,USA,0
TXN003451,CUST1629,78.8,ATM,2025-01-13,Travel,USA,0
TXN003452,CUST1817,203.86,Online,2024-07-05,Healthcare,Germany,0
TXN003453,CUST1078,17.85,Online,2025-02-02,Groceries,Germany,0
TXN003454,CUST1419,32.1,Mobile,2024-11-04,Electronics,India,0
TXN003455,CUST1382,64.01,Mobile,2025-03-10,Clothing,India,0
TXN003456,CUST1876,112.73,Mobile,2024-02-18,Travel,UK,0
TXN003457,CUST1237,171.98,Mobile,2024-01-09,Groceries,Germany,0
TXN003458,CUST1382,245.35,Online,2023-11-10,Clothing,USA,0
TXN003459,CUST1947,6.43,ATM,2023-05-24,Groceries,India,0
TXN003460,CUST1774,27.35,Mobile,2024-05-19,Groceries,Germany,0
TXN003461,CUST1304,51.07,ATM,2024-08-25,Clothing,UK,0
TXN003462,CUST1473,362.17,Mobile,2023-06-08,Electronics,UAE,0
TXN003463,CUST1860,379.49,Mobile,2024-03-19,Groceries,USA,0
TXN003464,CUST1258,173.83,ATM,2025-04-26,Clothing,UK,0
TXN003465,CUST1310,182.81,ATM,2023-08-09,Electronics,India,0
TXN003466,CUST1696,161.35,In-Store,2024-03-15,Clothing,India,0
TXN003467,CUST1826,75.98,In-Store,2023-06-22,Electronics,Germany,0
TXN003468,CUST1756,427.9,Mobile,2024-12-30,Electronics,UK,0
TXN003469,CUST1842,30.81,In-Store,2024-01-23,Healthcare,Germany,1
TXN003470,CUST1870,330.04,In-Store,2025-03-06,Groceries,UK,0
TXN003471,CUST1837,36.65,Mobile,2024-06-04,Clothing,USA,0
TXN003472,CUST1562,129.12,Mobile,2024-08-12,Groceries,UK,0
TXN003473,CUST1920,10.67,In-Store,2024-04-09,Healthcare,UAE,0
TXN003474,CUST1896,56.72,In-Store,2024-07-29,Healthcare,UK,0
TXN003475,CUST1489,45.77,Online,2024-12-23,Clothing,USA,1
TXN003476,CUST1951,70.6,ATM,2023-06-15,Electronics,Germany,0
TXN003477,CUST1962,52.33,ATM,2023-12-11,Groceries,Germany,0
TXN003478,CUST1674,27.28,Online,2024-08-22,Clothing,India,0
TXN003479,CUST1040,98.47,Mobile,2023-06-02,Travel,India,0
TXN003480,CUST1210,257.56,In-Store,2025-01-11,Clothing,UAE,0
TXN003481,CUST1613,19.8,Online,2025-03-15,Clothing,UAE,0
TXN003482,CUST1661,20.24,Mobile,2024-03-02,Groceries,India,0
TXN003483,CUST1129,335.44,Mobile,2023-07-02,Groceries,India,0
TXN003484,CUST1929,26.63,In-Store,2024-01-24,Groceries,UK,0
TXN003485,CUST1520,469.63,Mobile,2024-03-08,Electronics,UK,0
TXN003486,CUST1997,876.33,Online,2024-08-01,Travel,USA,0
TXN003487,CUST1717,91.78,In-Store,2023-05-14,Travel,UAE,0
TXN003488,CUST1130,195.96,In-Store,2024-05-17,Groceries,India,0
TXN003489,CUST1840,108.9,In-Store,2023-10-10,Healthcare,USA,0
TXN003490,CUST1686,38.68,Online,2024-05-06,Clothing,Germany,0
TXN003491,CUST1950,224.45,Mobile,2024-10-02,Healthcare,UK,0
TXN003492,CUST1893,118.18,ATM,2025-03-04,Clothing,UAE,0
TXN003493,CUST1193,211.23,ATM,2025-03-28,Clothing,UK,0
TXN003494,CUST1209,90.48,Mobile,2024-10-26,Healthcare,India,0
TXN003495,CUST1500,92.23,Mobile,2023-10-17,Clothing,USA,0
TXN003496,CUST1004,131.4,Online,2025-05-08,Travel,UAE,0
TXN003497,CUST1178,161.34,Mobile,2023-08-05,Groceries,India,0
TXN003498,CUST1829,125.71,Online,2024-10-24,Travel,Germany,0
TXN003499,CUST1155,247.93,In-Store,2023-10-27,Healthcare,Germany,0
TXN003500,CUST1489,304.11,Online,2023-07-16,Electronics,USA,0
TXN003501,CUST1861,84.04,In-Store,2024-06-24,Electronics,USA,0
TXN003502,CUST1256,54.06,In-Store,2024-11-13,Travel,UAE,0
TXN003503,CUST1262,389.16,Online,2024-09-22,Groceries,Germany,0
TXN003504,CUST1509,38.98,In-Store,2024-04-19,Clothing,Germany,0
TXN003505,CUST1988,13.98,Online,2024-01-03,Healthcare,Germany,0
TXN003506,CUST1825,64.75,Mobile,2023-05-14,Clothing,Germany,0
TXN003507,CUST1848,118.28,In-Store,2024-04-16,Groceries,USA,0
TXN003508,CUST1984,637.23,Mobile,2023-08-24,Travel,Germany,0
TXN003509,CUST1365,16.24,In-Store,2024-08-07,Electronics,Germany,0
TXN003510,CUST1992,241.01,Online,2025-02-27,Clothing,USA,1
TXN003511,CUST1971,103.4,Online,2024-04-10,Groceries,UAE,0
TXN003512,CUST1221,14.59,In-Store,2023-06-21,Healthcare,UK,0
TXN003513,CUST1887,169.44,Mobile,2024-03-31,Electronics,Germany,0
TXN003514,CUST1240,148.5,Mobile,2023-09-09,Groceries,USA,0
TXN003515,CUST1641,104.28,Mobile,2024-05-12,Groceries,UK,0
TXN003516,CUST1874,146.6,In-Store,2023-09-25,Healthcare,UAE,0
TXN003517,CUST1038,180.37,ATM,2024-06-14,Travel,USA,0
TXN003518,CUST1793,16.53,Online,2024-08-05,Groceries,Germany,0
TXN003519,CUST1628,196.32,Mobile,2025-02-12,Clothing,Germany,0
TXN003520,CUST1361,65.52,Mobile,2025-01-03,Groceries,UK,0
TXN003521,CUST1342,279.11,In-Store,2024-09-09,Groceries,Germany,0
TXN003522,CUST1168,152.67,Mobile,2023-12-19,Travel,USA,0
TXN003523,CUST1369,80.07,Online,2025-03-12,Clothing,USA,0
TXN003524,CUST1565,129.46,Mobile,2024-12-05,Travel,USA,0
TXN003525,CUST1163,65.57,Mobile,2024-11-07,Clothing,India,0
TXN003526,CUST1978,137.23,In-Store,2024-07-21,Clothing,India,0
TXN003527,CUST1337,234.76,Mobile,2024-09-23,Clothing,UK,0
TXN003528,CUST1548,89.73,Mobile,2024-05-29,Clothing,Germany,0
TXN003529,CUST1181,4.65,Online,2024-08-14,Groceries,UK,0
TXN003530,CUST1673,331.29,ATM,2024-11-03,Healthcare,UK,0
TXN003531,CUST1596,147.39,Mobile,2024-06-30,Clothing,UK,0
TXN003532,CUST1760,70.89,Online,2024-12-22,Electronics,UK,0
TXN003533,CUST1074,70.63,In-Store,2024-06-07,Groceries,Germany,0
TXN003534,CUST1141,102.83,Online,2024-01-01,Electronics,Germany,0
TXN003535,CUST1602,665.23,Online,2024-11-05,Clothing,India,0
TXN003536,CUST1834,415.06,Mobile,2024-07-10,Clothing,UAE,0
TXN003537,CUST1054,23.38,ATM,2025-02-16,Travel,UAE,0
TXN003538,CUST1371,93.43,ATM,2023-08-10,Healthcare,UK,0
TXN003539,CUST1728,30.96,ATM,2024-07-03,Travel,India,0
TXN003540,CUST1890,364.74,In-Store,2023-09-05,Travel,India,0
TXN003541,CUST1590,90.62,Online,2023-06-01,Groceries,UK,0
TXN003542,CUST1212,40.86,In-Store,2025-02-05,Travel,USA,0
TXN003543,CUST1276,172.52,Online,2023-06-01,Clothing,UK,0
TXN003544,CUST1412,39.45,Mobile,2024-01-02,Electronics,UAE,0
TXN003545,CUST1856,146.95,ATM,2023-12-22,Clothing,India,0
TXN003546,CUST1685,92.85,Mobile,2025-01-03,Travel,UK,0
TXN003547,CUST1344,240.37,In-Store,2024-09-20,Groceries,USA,0
TXN003548,CUST1238,183.65,Mobile,2024-12-22,Groceries,UAE,0
TXN003549,CUST1678,88.11,In-Store,2023-11-05,Clothing,Germany,0
TXN003550,CUST1811,99.73,Mobile,2023-08-07,Travel,USA,0
TXN003551,CUST1332,44.19,ATM,2023-09-10,Groceries,Germany,0
TXN003552,CUST1980,87.57,Online,2023-05-27,Healthcare,USA,0
TXN003553,CUST1352,68.41,In-Store,2024-03-25,Healthcare,USA,0
TXN003554,CUST1411,133.08,ATM,2024-11-27,Electronics,UK,0
TXN003555,CUST1699,20.76,In-Store,2025-01-04,Electronics,Germany,0
TXN003556,CUST1555,79.93,ATM,2023-08-21,Clothing,UAE,1
TXN003557,CUST1391,44.54,ATM,2023-12-28,Groceries,India,0
TXN003558,CUST1647,376.77,ATM,2024-07-29,Electronics,UK,0
TXN003559,CUST1798,450.74,Mobile,2024-10-29,Electronics,Germany,0
TXN003560,CUST1956,169.48,Mobile,2024-06-19,Clothing,USA,0
TXN003561,CUST1846,49.25,ATM,2024-06-15,Groceries,Germany,1
TXN003562,CUST1816,105.8,In-Store,2023-10-10,Clothing,USA,0
TXN003563,CUST1623,52.82,In-Store,2025-02-02,Clothing,UAE,0
TXN003564,CUST1798,137.77,ATM,2024-02-20,Electronics,USA,0
TXN003565,CUST1502,541.84,ATM,2023-11-01,Clothing,India,0
TXN003566,CUST1579,142.68,ATM,2024-08-30,Travel,Germany,0
TXN003567,CUST1399,469.12,ATM,2024-11-23,Travel,UAE,0
TXN003568,CUST1255,23.94,Online,2025-03-28,Clothing,UK,0
TXN003569,CUST1143,82.76,Mobile,2025-02-28,Electronics,India,0
TXN003570,CUST1938,20.9,ATM,2024-03-02,Groceries,UK,0
TXN003571,CUST1244,278.42,Mobile,2025-01-10,Clothing,India,1
TXN003572,CUST1948,44.62,Online,2023-06-17,Clothing,India,0
TXN003573,CUST1338,112.26,Mobile,2024-11-14,Healthcare,UAE,0
TXN003574,CUST1708,357.2,Online,2023-11-02,Groceries,USA,0
TXN003575,CUST1773,149.86,In-Store,2025-01-05,Clothing,India,0
TXN003576,CUST1167,55.02,Online,2024-11-01,Groceries,Germany,0
TXN003577,CUST1071,60.82,Online,2023-06-16,Electronics,UAE,0
TXN003578,CUST1332,579.44,ATM,2023-10-26,Healthcare,UK,0
TXN003579,CUST1862,92.78,Online,2025-01-25,Electronics,India,0
TXN003580,CUST1193,49.14,Online,2024-09-22,Groceries,UK,0
TXN003581,CUST1173,119.03,ATM,2023-08-07,Clothing,USA,0
TXN003582,CUST1473,236.05,Mobile,2025-01-28,Clothing,Germany,0
TXN003583,CUST1880,29.2,Mobile,2024-10-08,Travel,Germany,0
TXN003584,CUST1579,87.1,Online,2024-10-01,Clothing,Germany,0
TXN003585,CUST1858,493.58,Mobile,2023-11-13,Healthcare,Germany,0
TXN003586,CUST1318,531.35,Online,2025-03-23,Healthcare,UAE,0
TXN003587,CUST1762,44.54,Online,2025-01-07,Electronics,USA,0
TXN003588,CUST1948,1.18,Online,2024-12-19,Healthcare,USA,0
TXN003589,CUST1948,138.33,ATM,2024-08-12,Clothing,UAE,0
TXN003590,CUST1924,69.06,ATM,2024-01-19,Groceries,Germany,1
TXN003591,CUST1982,8.42,Online,2024-09-08,Groceries,India,0
TXN003592,CUST1394,33.7,ATM,2023-07-30,Electronics,UAE,0
TXN003593,CUST1701,0.38,Online,2023-08-27,Travel,UK,0
TXN003594,CUST1909,36.22,In-Store,2025-03-03,Healthcare,Germany,0
TXN003595,CUST1407,91.42,Online,2023-11-04,Travel,USA,0
TXN003596,CUST1045,67.54,Mobile,2024-12-17,Groceries,UK,0
TXN003597,CUST1720,23.69,ATM,2023-10-04,Healthcare,USA,0
TXN003598,CUST1672,133.95,In-Store,2025-01-29,Groceries,Germany,0
TXN003599,CUST1568,66.57,Online,2023-10-20,Clothing,India,0
TXN003600,CUST1756,14.64,In-Store,2024-05-27,Travel,UAE,0
TXN003601,CUST1106,131.11,Mobile,2023-12-19,Healthcare,India,0
TXN003602,CUST1868,59.31,Mobile,2023-07-23,Clothing,India,0
TXN003603,CUST1631,57.63,In-Store,2023-07-26,Clothing,UAE,0
TXN003604,CUST1705,137.73,Online,2025-03-10,Clothing,USA,0
TXN003605,CUST1087,26.77,Mobile,2025-03-21,Clothing,UAE,0
TXN003606,CUST1935,175.77,ATM,2024-11-05,Travel,India,0
TXN003607,CUST1939,12.57,Mobile,2025-02-07,Clothing,UAE,0
TXN003608,CUST1407,93.56,Mobile,2025-03-30,Groceries,UAE,0
TXN003609,CUST1937,116.66,Mobile,2024-08-20,Healthcare,UAE,0
TXN003610,CUST1479,209.88,ATM,2024-02-11,Electronics,India,0
TXN003611,CUST1645,268.71,In-Store,2025-05-08,Groceries,UK,0
TXN003612,CUST1921,461.2,Online,2025-02-27,Clothing,USA,0
TXN003613,CUST1674,55.3,Online,2024-11-02,Groceries,Germany,0
TXN003614,CUST1984,463.58,In-Store,2024-04-08,Clothing,Germany,0
TXN003615,CUST1979,184.2,Online,2024-05-22,Travel,USA,0
TXN003616,CUST1914,249.78,Mobile,2025-03-03,Groceries,India,0
TXN003617,CUST1271,77.0,Mobile,2023-11-02,Clothing,UAE,1
TXN003618,CUST1661,10.71,ATM,2024-05-02,Healthcare,USA,0
TXN003619,CUST1077,19.92,Mobile,2024-12-24,Electronics,USA,0
TXN003620,CUST1918,38.43,ATM,2024-08-06,Groceries,USA,0
TXN003621,CUST1752,175.95,Online,2023-06-18,Healthcare,India,0
TXN003622,CUST1431,372.72,ATM,2024-10-10,Healthcare,UK,0
TXN003623,CUST1657,326.99,In-Store,2024-12-26,Electronics,Germany,0
TXN003624,CUST1672,21.85,In-Store,2023-09-18,Healthcare,Germany,0
TXN003625,CUST1740,42.29,Online,2024-04-26,Travel,UAE,0
TXN003626,CUST1733,120.96,Online,2024-10-26,Travel,Germany,0
TXN003627,CUST1165,193.23,Online,2024-11-10,Healthcare,UK,1
TXN003628,CUST1408,101.99,In-Store,2024-06-07,Clothing,India,0
TXN003629,CUST1203,413.9,In-Store,2023-07-12,Healthcare,UAE,0
TXN003630,CUST1952,3.94,ATM,2023-10-28,Groceries,UK,0
TXN003631,CUST1905,40.8,Mobile,2023-10-11,Groceries,UK,0
TXN003632,CUST1643,135.56,Online,2023-06-22,Groceries,UAE,0
TXN003633,CUST1221,199.05,Online,2023-11-01,Clothing,India,0
TXN003634,CUST1956,13.81,In-Store,2023-08-10,Clothing,Germany,0
TXN003635,CUST1481,141.24,In-Store,2024-08-18,Clothing,UK,0
TXN003636,CUST1640,197.86,ATM,2024-06-16,Groceries,India,0
TXN003637,CUST1281,131.33,ATM,2024-07-05,Travel,USA,0
TXN003638,CUST1535,395.83,Online,2023-09-26,Healthcare,India,0
TXN003639,CUST1217,66.17,ATM,2023-12-20,Travel,Germany,1
TXN003640,CUST1797,125.64,ATM,2024-04-04,Groceries,UK,0
TXN003641,CUST1922,219.98,ATM,2024-02-19,Clothing,UAE,0
TXN003642,CUST1832,276.36,In-Store,2023-09-25,Groceries,UAE,0
TXN003643,CUST1220,27.11,Online,2025-01-02,Groceries,UAE,0
TXN003644,CUST1648,48.61,Online,2025-03-11,Electronics,Germany,0
TXN003645,CUST1636,34.22,ATM,2023-09-03,Healthcare,UK,0
TXN003646,CUST1025,103.1,In-Store,2024-10-15,Electronics,UK,0
TXN003647,CUST1142,51.94,Mobile,2025-04-02,Clothing,USA,0
TXN003648,CUST1565,91.99,ATM,2023-10-14,Clothing,Germany,0
TXN003649,CUST1382,213.04,Online,2025-01-12,Electronics,UK,0
TXN003650,CUST1632,239.06,Mobile,2023-11-04,Clothing,UK,0
TXN003651,CUST1639,420.82,Mobile,2025-05-03,Clothing,UK,0
TXN003652,CUST1468,10.92,Mobile,2024-08-29,Healthcare,India,0
TXN003653,CUST1899,19.49,Online,2024-02-05,Healthcare,UAE,0
TXN003654,CUST1593,86.13,In-Store,2023-11-10,Groceries,USA,0
TXN003655,CUST1687,309.64,In-Store,2025-02-07,Clothing,India,1
TXN003656,CUST1650,35.56,Mobile,2025-01-21,Groceries,USA,0
TXN003657,CUST1729,136.26,In-Store,2024-10-17,Healthcare,India,0
TXN003658,CUST1158,97.62,Online,2023-05-12,Healthcare,USA,0
TXN003659,CUST1813,193.31,In-Store,2024-08-04,Clothing,UK,0
TXN003660,CUST1710,123.56,In-Store,2023-07-17,Groceries,UAE,0
TXN003661,CUST1653,78.94,Online,2024-01-01,Travel,USA,0
TXN003662,CUST1482,20.53,In-Store,2025-03-14,Healthcare,USA,0
TXN003663,CUST1881,105.64,Mobile,2023-10-31,Healthcare,UAE,0
TXN003664,CUST1113,112.09,Mobile,2023-11-21,Clothing,UAE,0
TXN003665,CUST1690,46.2,ATM,2023-07-21,Clothing,USA,0
TXN003666,CUST1693,152.25,In-Store,2025-04-19,Clothing,Germany,0
TXN003667,CUST1950,67.35,Online,2024-07-17,Electronics,India,0
TXN003668,CUST1008,301.14,ATM,2024-01-12,Healthcare,USA,0
TXN003669,CUST1394,25.64,In-Store,2023-05-29,Electronics,UK,0
TXN003670,CUST1080,40.02,Mobile,2024-04-25,Healthcare,India,0
TXN003671,CUST1356,238.63,Mobile,2023-10-24,Groceries,USA,0
TXN003672,CUST1964,36.26,ATM,2025-01-13,Healthcare,UAE,0
TXN003673,CUST1992,56.85,In-Store,2023-08-05,Clothing,USA,0
TXN003674,CUST1166,484.93,Mobile,2024-01-15,Groceries,India,0
TXN003675,CUST1320,149.09,ATM,2024-02-23,Groceries,UK,0
TXN003676,CUST1997,217.37,In-Store,2025-02-20,Electronics,USA,1
TXN003677,CUST1725,128.83,In-Store,2025-01-15,Healthcare,India,0
TXN003678,CUST1202,221.33,ATM,2024-10-04,Travel,UAE,0
TXN003679,CUST1839,191.62,In-Store,2025-04-22,Groceries,USA,0
TXN003680,CUST1851,45.55,ATM,2024-02-13,Electronics,UAE,0
TXN003681,CUST1516,0.32,In-Store,2024-08-18,Electronics,UAE,0
TXN003682,CUST1328,264.25,In-Store,2024-08-22,Travel,India,0
TXN003683,CUST1005,40.69,Online,2024-03-02,Clothing,Germany,0
TXN003684,CUST1449,69.6,ATM,2024-08-22,Electronics,UK,0
TXN003685,CUST1144,82.88,ATM,2025-04-26,Travel,India,0
TXN003686,CUST1583,83.6,ATM,2023-10-21,Clothing,UK,0
TXN003687,CUST1603,430.65,In-Store,2023-05-21,Electronics,USA,0
TXN003688,CUST1339,50.32,Online,2024-12-26,Healthcare,USA,1
TXN003689,CUST1184,119.43,Mobile,2025-04-29,Healthcare,UK,0
TXN003690,CUST1195,12.66,Mobile,2024-03-03,Groceries,UK,0
TXN003691,CUST1269,9.69,ATM,2024-09-25,Groceries,Germany,0
TXN003692,CUST1280,92.65,Online,2025-01-20,Electronics,Germany,0
TXN003693,CUST1186,135.0,In-Store,2023-12-23,Groceries,Germany,0
TXN003694,CUST1513,214.77,In-Store,2024-04-18,Healthcare,USA,0
TXN003695,CUST1904,229.78,Mobile,2024-12-22,Travel,India,0
TXN003696,CUST1668,19.17,In-Store,2025-03-19,Travel,UAE,0
TXN003697,CUST1555,66.41,Mobile,2024-03-30,Groceries,Germany,0
TXN003698,CUST1451,334.61,Mobile,2025-05-08,Travel,UK,0
TXN003699,CUST1277,89.21,In-Store,2023-08-18,Healthcare,UAE,1
TXN003700,CUST1336,335.51,Mobile,2024-07-10,Clothing,UAE,0
TXN003701,CUST1118,88.02,Online,2024-01-05,Travel,UK,1
TXN003702,CUST1182,11.19,In-Store,2023-05-19,Electronics,UAE,0
TXN003703,CUST1124,147.86,Online,2024-07-01,Electronics,UK,0
TXN003704,CUST1474,82.45,ATM,2024-09-20,Travel,USA,1
TXN003705,CUST1495,142.46,ATM,2024-08-09,Electronics,India,0
TXN003706,CUST1083,518.24,In-Store,2024-10-12,Travel,Germany,0
TXN003707,CUST1348,21.85,Mobile,2023-09-27,Travel,UAE,0
TXN003708,CUST1293,379.27,Online,2025-03-07,Clothing,Germany,0
TXN003709,CUST1996,407.55,Mobile,2025-02-01,Electronics,UK,0
TXN003710,CUST1446,219.91,Online,2024-05-25,Clothing,USA,0
TXN003711,CUST1810,23.75,Online,2023-05-18,Electronics,USA,0
TXN003712,CUST1116,192.57,ATM,2025-04-02,Healthcare,UAE,0
TXN003713,CUST1350,65.1,Mobile,2025-01-17,Travel,Germany,0
TXN003714,CUST1512,392.3,ATM,2023-07-18,Groceries,UAE,0
TXN003715,CUST1992,229.95,Online,2023-11-27,Healthcare,UAE,0
TXN003716,CUST1547,444.35,ATM,2023-09-07,Electronics,Germany,0
TXN003717,CUST1889,410.35,In-Store,2024-07-16,Clothing,UK,0
TXN003718,CUST1770,44.52,Online,2024-09-09,Clothing,UK,0
TXN003719,CUST1331,187.84,Online,2024-01-01,Groceries,UK,0
TXN003720,CUST1730,208.0,Online,2023-08-29,Groceries,USA,0
TXN003721,CUST1637,117.62,In-Store,2024-11-15,Groceries,Germany,0
TXN003722,CUST1959,12.4,Online,2023-10-19,Healthcare,Germany,0
TXN003723,CUST1716,10.85,ATM,2023-10-29,Clothing,USA,0
TXN003724,CUST1356,249.06,Mobile,2024-08-21,Travel,India,0
TXN003725,CUST1022,170.36,Mobile,2024-03-31,Groceries,UAE,0
TXN003726,CUST1314,254.07,ATM,2025-02-21,Travel,India,1
TXN003727,CUST1157,153.79,Online,2024-01-17,Clothing,USA,0
TXN003728,CUST1451,119.62,ATM,2024-06-13,Healthcare,UAE,0
TXN003729,CUST1519,289.63,In-Store,2023-09-25,Groceries,USA,0
TXN003730,CUST1821,186.4,Mobile,2024-03-23,Clothing,Germany,0
TXN003731,CUST1956,547.49,Online,2024-01-02,Travel,USA,0
TXN003732,CUST1086,93.05,Online,2024-06-19,Travel,India,0
TXN003733,CUST1345,320.49,Online,2024-08-20,Electronics,UAE,0
TXN003734,CUST1722,142.62,ATM,2024-09-26,Healthcare,USA,0
TXN003735,CUST1982,64.37,Online,2024-08-28,Electronics,UAE,0
TXN003736,CUST1892,407.3,Mobile,2025-03-03,Travel,USA,0
TXN003737,CUST1005,367.5,Mobile,2024-07-25,Groceries,UAE,0
TXN003738,CUST1501,201.23,Mobile,2025-01-04,Clothing,UK,0
TXN003739,CUST1226,94.81,Mobile,2025-03-13,Healthcare,USA,0
TXN003740,CUST1409,283.12,Mobile,2025-02-02,Clothing,USA,0
TXN003741,CUST1285,212.73,Mobile,2025-04-23,Clothing,Germany,0
TXN003742,CUST1369,123.18,In-Store,2025-02-22,Clothing,UK,0
TXN003743,CUST1165,189.67,ATM,2025-03-19,Electronics,Germany,0
TXN003744,CUST1120,262.92,Online,2024-11-17,Clothing,UK,0
TXN003745,CUST1286,99.96,In-Store,2024-07-17,Groceries,India,0
TXN003746,CUST1705,149.46,Online,2024-08-22,Travel,UK,0
TXN003747,CUST1039,12.15,Mobile,2024-05-30,Electronics,UAE,0
TXN003748,CUST1266,14.0,In-Store,2024-07-27,Electronics,UK,0
TXN003749,CUST1710,271.03,ATM,2024-07-16,Groceries,UK,0
TXN003750,CUST1118,157.24,ATM,2024-12-18,Clothing,USA,0
TXN003751,CUST1398,244.36,Mobile,2025-02-01,Travel,India,0
TXN003752,CUST1049,44.73,In-Store,2024-06-07,Clothing,Germany,0
TXN003753,CUST1517,361.0,Mobile,2024-09-20,Travel,UAE,0
TXN003754,CUST1640,214.78,ATM,2024-02-08,Healthcare,India,0
TXN003755,CUST1297,125.25,Online,2023-10-21,Healthcare,UK,0
TXN003756,CUST1953,101.14,Online,2023-12-09,Travel,USA,0
TXN003757,CUST1192,311.88,In-Store,2023-11-06,Groceries,Germany,0
TXN003758,CUST1647,33.76,Mobile,2024-01-17,Groceries,USA,0
TXN003759,CUST1373,100.17,In-Store,2023-09-09,Healthcare,India,0
TXN003760,CUST1514,40.31,ATM,2024-07-24,Travel,UK,0
TXN003761,CUST1584,51.53,Mobile,2023-08-25,Healthcare,India,0
TXN003762,CUST1136,42.64,In-Store,2025-03-17,Healthcare,UK,0
TXN003763,CUST1684,288.94,ATM,2024-10-06,Groceries,India,0
TXN003764,CUST1603,37.71,ATM,2023-12-24,Groceries,India,0
TXN003765,CUST1081,136.64,ATM,2025-04-22,Groceries,India,0
TXN003766,CUST1762,101.05,ATM,2024-07-18,Healthcare,Germany,0
TXN003767,CUST1882,147.84,Online,2025-03-06,Travel,UAE,0
TXN003768,CUST1966,23.49,ATM,2024-02-19,Healthcare,UK,0
TXN003769,CUST1695,39.7,Mobile,2024-11-26,Travel,Germany,1
TXN003770,CUST1390,585.55,ATM,2023-10-18,Healthcare,India,0
TXN003771,CUST1191,50.66,Online,2023-11-13,Groceries,UK,0
TXN003772,CUST1223,394.62,ATM,2024-04-02,Electronics,Germany,0
TXN003773,CUST1729,14.91,In-Store,2025-01-07,Travel,India,0
TXN003774,CUST1668,155.79,Online,2023-09-17,Electronics,Germany,0
